entry_id,surname,position_order,position_raw,year_first_mentioned,place_mentioned,occupation_categories
L1912-02266,SANSONE,3,"conducteur des travaux du Casino-Théâtre, architecte de nombreuses constructions particulières.",,,engineering_architecture
L1912-02267,SANTILLANA,1,médecin de la. Communauté israélite portugaise et de l'hôpital israélite,,,medicine_health
L1912-02267,SANTILLANA,2,directeur de l'hôpital israélite,,,
L1912-02267,SANTILLANA,3,médec. cle la Britisch Benevolent Society,,,
L1912-02267,SANTILLANA,4,vice-président du Conseil d'administration de l'hôpital israélite.,,,
L1912-02269,SANTSCHI,1,assistant d'anatomie et d'embryogénie à la Faculté cle Médecine de Lausanne,,,medicine_health
L1912-02269,SANTSCHI,2,assistant de physiologie près le professeur Herzen,,,education_science
L1912-02269,SANTSCHI,3,assistant a. la clinique cle l'Université de Lausanne,,,
L1912-02269,SANTSCHI,4,médecin à Finshaut (Suisse),,Finshaut,medicine_health
L1912-02269,SANTSCHI,5,médecin a J-imis. Membre de la Société Vaudoise des Sciences naturelles,,J-imis,medicine_health
L1912-02269,SANTSCHI,6,membre à vie cle la Société-Entomologique cle France,,,
L1912-02269,SANTSCHI,7,membre cle missions scientifiques dans l'Amérique centrale et l'Amérique du Sud.,,,
L1912-02299,SÉCHERESSE,1,"professeur aux lycées de Rochefort-surMer, cle Toulon, cle Montpellier",,,education_science
L1912-02299,SÉCHERESSE,2,délégué et membre cle l'Alliance Française.,,,
L1912-02309,SEGUIN,1,"à. la Direction de l'Agriculture, du Commerce et de la Colonisation depuis mars 1.896, rédacteur au service des Domaines, au service de la Colonisation, au bureau du Commerce, cle l'Industrie et du Travail. Inspecteur du tra.vail (1"" janvier 1909)",1909,,administration
L1912-02309,SEGUIN,2,"au Maroc (1904-1906) chef 'de bureau à. la délégation des Porteurs de titres de l'emprunt marocain 1904. Lieutenant de réserve au 4"" zouaves.",1904,,military
L1912-02330,SFAR,1,"interprète au Gouvernement Tunisien, chef du bureau de la comptabilité à. l'Administration générale, délégué aux I-Iabous, président du Conseil d'administration des I-labous: président honoraire cle la Khaldounïa",,,military;administration
L1912-02330,SFAR,2,"membre de l'Institut de Carthage. cle la Société de Géographie, du Comité do la Colonie agricole cle Lausanne, du Conseil cle perfectionnement ou collège Sadiki",,,
L1912-02330,SFAR,3,"président honoraire de la Naceuria., etc.",,,
L1912-02338,SICRE DE FONTBRUNE,1,"juge suppléant à Saigon, 18 août. 1897",1897,Saigon,justice_law
L1912-02338,SICRE DE FONTBRUNE,2,"juge suppl. à Tunis, 26 juin 1901",1901,Tunis,justice_law
L1912-02338,SICRE DE FONTBRUNE,3,"juge d'instruction, 1"" mars 1904",1904,,justice_law
L1912-02338,SICRE DE FONTBRUNE,4,"juge d'instruction à Sousse, 30 avril 1.904",,Sousse,justice_law
L1912-02338,SICRE DE FONTBRUNE,5,juge à Tunis ffrib. mixte).,,Tunis,justice_law
L1912-02444,SOGNO,1,"de 1885 à 1898, Ingénieur cle la Cie Royale Asturienne : missions et éludes, exploitation et direction de mines en France el en Tunisie",1885,,engineering_architecture;mining
L1912-02444,SOGNO,2,"à partir cle 1898, ingénieurconseil à",1898,,engineering_architecture
L1912-02444,SOGNO,3,"Tunis. TIÎAVAUX : «Notes sur l'avenir des Mines en Tunisie», Congrès , de la Société de Géographie commerciale de Paris en Tunisie, 1904. Propriétaire à Aïn-Blarka, près de Sidi-NasserAllah (contrôle civil cle Kairouan).",1904,Aïn-Blarka,mining
L1912-02453,SOUCIET,1,officier de Trésorerie,,,
L1912-02453,SOUCIET,2,secrétaire clu receveur principal des Postes de la Seine,,,administration
L1912-02453,SOUCIET,3,"rédacteur au Gouvernement tunisien (deux ans). Ane. prés. fond, de l'Association des colons de La Mornaghia",,,
L1912-02453,SOUCIET,4,"anc. dir. fond, de la Caisse locale de .crédit agricole de la région. Membre de la Chambre d'Agriculture. Décédé en France en 1909.",1909,,
L1912-02454,SOUILHAG,1,"commis des Douanes, commis des Contributions diverses, commis à la Recette générale des Finances, commis aux Postes et Télégraphes, représentant d'entreprise de travaux, entrepreneur de travaux publics",,,military;administration;industry_crafts
L1912-02454,SOUILHAG,2,"publiciste, fondateur du «Libéral», hebdomadaire.",,,press_letters_arts
L1912-02469,SPIRE,1,"avocat 1877, docteur en droit 1879, lauréat cle la Faculté de Nancy, substitut à Segré 7 fév. 1880, à Cholet 24 avril, à Laval 2 juillet, à Agen 30 sept. 1.881, procureur à Sainte-Menehould 8 février 1883, à Troyes 10 mars 1888, avocat général à Amiens 21 juin 1890, procureur à Tunis 28 avril 1.891.",1877,Segré,justice_law;military;religion
L1912-02485,SURDON,1,"maître élémentaire au collège Ala.oui, 1S87-8S",,,
L1912-02485,SURDON,2,"directeur de l'école mixte de Schuiggui, 1888-89: de l'école arabe-française clu Kef, 1889-93",1888,,
L1912-02485,SURDON,3,"de l'école arabe-française cle Djerba, 1893-99. Secr. du Comité de la. fédération clés Cercles tunisiens de la Ligue de l'Enseignement",1893,,
L1912-02485,SURDON,4,"anc. prés, de l'Association amicale des Membres cle l'Enseignement primaire de Tunisie",,,
L1912-02485,SURDON,5,fondateur de la Bibliothèque populaire de Kairouan et du .Cercle kairouanais de la Ligue française cle l'Enseignement.,,,
L1912-02539,TERRAILLON,1,inspecteur principal du matériel et cle la Iraclion des chemins de fer B.-G.,,,administration;transport_maritime
L1912-02539,TERRAILLON,2,chef d'exploitation des chemins cle fer du Nord do l'Espagne,,,
L1912-02539,TERRAILLON,3,ingén. en chef des chemins cle fer B.-G. à Tunis.,,Tunis,
L1912-02551,THERMES,1,"représentant cle commerce et directeur (créateur) de l'usine à chaux d'Hammam-Lif du 1"" août 1.902 au 30 avril 1908 (vendue à la Société anonyme des Chaux et Ciments Thermes). Actuellement administrateur de la Société civile minière de La Mohammêdia.",1908,,administration;industry_crafts
L1912-02553,THIBAUDET,1,"ingénieur chez MM. Sautter et C'°, à Paris (éclairage électrique)",,Paris,engineering_architecture
L1912-02553,THIBAUDET,2,ingénieur de l'entreprise d'éclairage des théâtres de Paris,,,engineering_architecture
L1912-02553,THIBAUDET,3,fabricant de cuivreries pour chemins cle fer et étalages ce magasins à Paris,,Paris,commerce;industry_crafts
L1912-02553,THIBAUDET,4,ingénieur de la C* des Ports T.-S.-S.,,,engineering_architecture
L1912-02564,TIPHAINE,1,"sous-ingénieur à Riom, sousingénieur à Paris",,Riom,engineering_architecture
L1912-02564,TIPHAINE,2,"ingénieur à Nice, puis à Tunis",,Nice,engineering_architecture
L1912-02564,TIPHAINE,3,directeur des Monopoles à Tunis jusqu'en 191.0.,,Tunis,
L1912-02569,TIXIER,1,"chef du laboratoire de chimie biologique à l'hôpital Péan, à Paris (189.5-96)",,Paris,
L1912-02569,TIXIER,2,phai'macien chef de l'hôpital de Djibouti (1898-99).,1898,,
L1912-02574,TOUCON,1,combattant de 1870 aux zouaves (armées du Rhin et de la Loire),1870,,
L1912-02574,TOUCON,2,secrétaire d'avocat à la Cour de Cassation,,,justice_law
L1912-02574,TOUCON,3,avocat-défenseur à Diégo-Suarez (Madagascar),,Diégo-Suarez,justice_law
L1912-02574,TOUCON,4,président par intérim du tribunal,,,
L1912-02574,TOUCON,5,secrétaire du Syndicat de la presse périodique du Sud-Ouést: (en France),,,
L1912-02574,TOUCON,6,"secrétaire général des Sauveteurs Mé- TOÙ — TRÀ daillés du Gouvernement, à Toulouse",,Toulouse,military;administration
L1912-02574,TOUCON,7,"•■• membre de l'Association des Publicistes, délégué général pour la Tunisie",,,military;press_letters_arts
L1912-02574,TOUCON,8,"sociétaire de la Presse républicaine départementale de France depuis 1881. Publication de chroniques judiciaires et d'ar-. ticles de Droit pendant 20 ans dans de grands périodiques français. Rédacteur en chef de «la Fraternité du Rouergue», 1881-83",1881,,press_letters_arts
L1912-02574,TOUCON,9,de « l'Impartial du Midi» et du «Midi» de 1884 à 1901. Correspondant de journaux français en Tunisie. Membre fondateur de l'Amicale de la Presse à Sousse. A sauvé 72 personnes lors des inondations de Toulouse (23 juin 1875).,1884,Sousse,
L1912-02615,USANNAZ-JORIS,1,"avocat à la Cour de Paris, 1898-1901",1898,,justice_law
L1912-02615,USANNAZ-JORIS,2,"avocat à la Cour de Chambéry, 1901-02",1901,,justice_law
L1912-02615,USANNAZ-JORIS,3,"avocat au barreau de Tunis, 1902. Memb. corresp. de l'Académie, de Savoie",1902,,justice_law
L1912-02615,USANNAZ-JORIS,4,memb. de la Société savoisienne d'histoire et d'archéologie.,,,
L1912-02621,VACHEROT,1,"professeur aux lycées de Montluçon, Barle-Duc et Orléans.",,,education_science
L1912-02623,VAISSIË,1,"Juge de Paix en Algérie, juge suppléant et substitut.",,,justice_law
L1912-02626,VALENSI,1,: Attaché au Ministère des Affaires Etrangères,,,
L1912-02626,VALENSI,2,"2"" interprète",,,administration
L1912-02626,VALENSI,3,"1"" interprète",,,administration
L1912-02626,VALENSI,4,général de brigade,,,military
L1912-02626,VALENSI,5,"général de division, chef du Protocole. Chef du Bureau de la Chancellerie du Nichan-Iftildiar.",,,military
L1912-02627,VALENSI,1,"en 1.884, attache a l'Aclm. générale du Gouvernement tunisien",,,military
L1912-02627,VALENSI,2,"- en 1889, chef du Bureau des Communes.",1889,,
L1912-02630,VALENSI,1,avocat au barreau de Marseille,,,justice_law
L1912-02630,VALENSI,2,membre du Conseil de l'ordre,,,
L1912-02630,VALENSI,3,juge d'instruction à Toulon,,Toulon,justice_law
L1912-02630,VALENSI,4,"juge de 1"" cl. au tribunal de Marseille.",,,justice_law
L1912-02632,VALENSI,1,"attache a 1 Administration générale du Gouvernement tunisien,1900",1900,,military
L1912-02632,VALENSI,2,attaché à la Chancellerie du Nich.-irt3kh.ar. 1901,1901,,
L1912-02632,VALENSI,3,"secr. de la Chancellerie du Nichan-Iftikhar, 1907. Secrétaire de la Société de Géographie commerciale, 1903",1907,,
L1912-02632,VALENSI,4,"secr. de la Comrniss. clu Congrès cle géographie coloniale, 1904",1904,,
L1912-02632,VALENSI,5,"Délégué de la Section tunisienne au Congrès de géographie de Saint-Etienne, 1905",1905,,
L1912-02632,VALENSI,6,memb. corresp. du Syndicat de la Presse tunisienne,,,
L1912-02632,VALENSI,7,memb. ' du Syndicat de la Presse coloniale cle Paris,,,
L1912-02632,VALENSI,8,"""memb. de la Ligue des droits cle l'Homme et du Citoyen",,,
L1912-02632,VALENSI,9,memb. do lu. Jeunesse radicale et radicale-socialiste de France.Corresp. cle «la Revue Diplomatique»,,,
L1912-02632,VALENSI,10,du ««Moniteur des Consulats»,,,diplomacy
L1912-02632,VALENSI,11,"des «Echos Parisiens», des «Annales diplomatiques et coloniales ». Collaboration au Rapport des travaux du Congrès de géographie commerciale, 1.904.",,,
L1912-02642,VAQUIË,1,"Juge suppléant rétribué à Nemours, déc. 1903",1903,Nemours,justice_law
L1912-02642,VAQUIË,2,"juge de paix à Tiarel, avril 190S",,Tiarel,justice_law
L1912-02642,VAQUIË,3,"juge suppléant au tribunal de Sousse, oct. 1908, et à Tunis, nov. 1909.",1908,Tunis,justice_law
L1912-02644,VARATASSI,1,magistrat juge consulaire à Constantin ople,,Constantin,justice_law;diplomacy
L1912-02644,VARATASSI,2,"juge président à Cardin, consul à Sniyrne, consul général à Pliilippopoli el à Bukarest, à 'J'unis el à Gènes: de 1905 à 1906. agent officieux du Gouvernement, hellénique à Bukarest, les ministres de Grèce et de Roumanie étant partis en congé avant la rupture des relations diplomatiques. Parti cle T",1905,Cardin,justice_law;military;diplomacy
L1912-02645,VASSEL,1,capitaine au long cours,,,military;transport_maritime
L1912-02645,VASSEL,2,"maître de port, pilote clu canal puis capitaine d'armement el do navigation au canal de Suez, retraité à la suite d'une maladie nerveuse",,,military
L1912-02645,VASSEL,3,"réda.c• teur-ttraduct. à l'Agence Ha vas, à. Paris",,,
L1912-02645,VASSEL,4,rédacteur en chef de «la Dépêche Tunisienne»,,,press_letters_arts
L1912-02645,VASSEL,5,représentant d'usines et inspecteur du do■ maine de Oued-Melah,,,administration;industry_crafts
L1912-02645,VASSEL,6,directeur do la Société d'Aïn-Garci. Anc. memb. du bureau du Comité de défense des intérêts français d'outremer,,,
L1912-02645,VASSEL,7,"anc. prés, du Syndicat des propriétaires de Maxula-Radès",,,
L1912-02645,VASSEL,8,v.-prés. du Salon tunisien de 1.898,,,
L1912-02645,VASSEL,9,"président du Salon tunisien do 1.901: anc. secr. gén. et anc. prés, de l'Institut de Carthage, actuellement v.-prés. d'honneur. Membre du Syndicat de la presse tunisienne.",,,
L1912-02647,VENDEL,1,"■'Fonctionnaire des Travaux publics, 1SS902",,,administration
L1912-02647,VENDEL,2,"imprimeur et publiciste, 1892-1908. Pr. de l'Union des Travailleurs Français à Sousse, 18951901",1892,Sousse,industry_crafts;press_letters_arts
L1912-02647,VENDEL,3,"Prés, de l'Union Musicale de Sousse. 1896-1902",1896,,
L1912-02647,VENDEL,4,"syndic VAUDAINE (Elienne-Jean-Baptisle), 2S mars 18(12. Faromano (Isère), off. d'Académie, off. du Nichan-Iftikhar. Professeur au collège Sadiki et à l'école Emile-Loubel, rue ""Bou-Cbenak, Tunis. 28 nov. 1884. directeur de l'école franco-arabe de Sousse, de l'annexe du collège Alaoui. de l'annexe du",1884,Tunis,education_science;administration
L1912-02647,VENDEL,5,"anc. v.-prés. de l'Amicale de l'Enseignement primaire. pour la Tunisie du Syndicat de la Presse Coloniale, siège à Paris, 1904-08.",1904,Paris,
L1912-02652,VERRIER,1,"instituteur à Giro-Magny, à Belfort, à. Tunis,- à Maxula-Radès.",,Giro-Magny,education_science
L1912-02655,VERSINI,1,"juge de paix suppléant à Souk-el-Arba,. 1892",1892,Souk-el-Arba,justice_law
L1912-02655,VERSINI,2,"juge de paix suppléant à Tunis, 1S95",,Tunis,justice_law
L1912-02655,VERSINI,3,juge de paix du canton Nord de Tunis. Membre de l'Institut de Carthage.,,,justice_law
L1912-02657,VEYRIER,1,"instituteur adjoint à l'école communale de Dieulefit, 1875-76",1875,,education_science
L1912-02657,VEYRIER,2,"maître adjoint à l'Ecole modèle de Dieulefit, 187C-S1",,,
L1912-02657,VEYRIER,3,"délégué maître adjoint à l'Ecole normale de Tulle, 1881-83",1881,,
L1912-02657,VEYRIER,4,Econome de l'Ecole normale du Rhône (1883-84),1883,,
L1912-02657,VEYRIER,5,"commis des Ponts et Chaussées (service du Rhône-fleuve), à Lyon, 1SS4-85",,Lyon,administration
L1912-02657,VEYRIER,6,"maître adjoint à l'école normale cle Tunis (1885). Fond, et dir. de l'école de Bizerte (1885-91)",1885,,
L1912-02657,VEYRIER,7,maître adj. à l'Ecole normale de Tunis (1S91-92),,,
L1912-02657,VEYRIER,8,fondateur et directeur cle l'Ecole payante de la rue de Suède (Tunis) (1892-1900),1892,,
L1912-02657,VEYRIER,9,"directeur de l'annexe de l'Ecole Normale, rue d'Arles, Tunis (1901-1908). De janvier 1.889 à janvier 1891, viceprésident cle la Municipalité cle Bizerte",1901,,
L1912-02657,VEYRIER,10,trésorier du Comité tunisien de l'Orphelinat de l'enseignement primaire depuis que l'oeuvre fonctionne en Tunisie (1892),1892,,
L1912-02657,VEYRIER,11,"très, adjoint, membre du Conseil d'administration de la coopérative l'Epargne Tunisienne (1905-1908). A fondé la Caisse d'Epargne scolaire à Bizerte (1.886). Un des trois fondateurs de l'Amicale de l'Enseign. primaire (1904)",1905,Bizerte,
L1912-02657,VEYRIER,12,"vice-prés, des «Enfants clu Vivarais»",,,
L1912-02657,VEYRIER,13,président délégué de la Mission laïque (1902-1903). A maintes reprises a.rempli les fonctions d'expert en écriture près le Tribunal de Tunis. Conférences aux 'instituteurs et institutrices sur l'enseignement cle l'écriture,1902,,education_science
L1912-02657,VEYRIER,14,délégué de renseignement au Conseil de l'instruction publique (1.904-1905-1906),1905,,
L1912-02657,VEYRIER,15,secr. adj. de la. loge maçonnique de Villefranche-surSa.ône (1.SS4-1S85),,,
L1912-02657,VEYRIER,16,secrétaire de la loge. Nouvelle Carthage (1892-1893),1892,,
L1912-02657,VEYRIER,17,"médaille de bronze (Tunis 1888), d'argent (Paris 1889), d'argent gr. module (Tunis 1895), d'argent (Paris 1909), diplôme d'honneur et médaille de bronze de l'orphelinat cle. l'enseignement. Etant vice-prés, délégué de la. Municipalité de Bi7erte, a fait construire les abattoirs en dehors de la ville",1888,Sidi-Salem,
L1912-02659,VIDAL,1,surveillant général au collège Alaoui à Tunis,,Tunis,military
L1912-02659,VIDAL,2,directeur de l'école franco-arabe à Moknine,,Moknine,
