source,target,edge_type,role,weight,tie_source,resolution,page,page_url
L1912-02205,L1912-01672,birthplace,birthplace,1,person_entry,resolved,349,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f373.item
L1912-02206,PLACE:nantes,birthplace,birthplace,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02207,L1912-01489,residence,residence,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02208,L1912-02334,residence,residence,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02208,PLACE:millau,birthplace,birthplace,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02209,PLACE:tunis,residence,residence,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02209,PLACE:publiciste,birthplace,birthplace,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02210,PLACE:tunis,residence,residence,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02211,PLACE:besancon,birthplace,birthplace,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02213,PLACE:tunis,residence,residence,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02213,PLACE:angouleme,birthplace,birthplace,1,person_entry,resolved,350,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f374.item
L1912-02215,PLACE:tunis,residence,residence,1,person_entry,resolved,351,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f375.item
L1912-02215,PLACE:toulouse,birthplace,birthplace,1,person_entry,resolved,351,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f375.item
L1912-02216,PLACE:tunis,residence,residence,1,person_entry,resolved,351,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f375.item
L1912-02216,PLACE:beauzac,birthplace,birthplace,1,person_entry,resolved,351,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f375.item
L1912-02217,PLACE:tunis,residence,residence,1,person_entry,resolved,351,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f375.item
L1912-02219,PLACE:tunis,residence,residence,1,person_entry,resolved,352,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f376.item
L1912-02220,PLACE:compiogne,birthplace,birthplace,1,person_entry,resolved,352,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f376.item
L1912-02221,L1912-01672,residence,residence,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02221,PLACE:sainttirons,birthplace,birthplace,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02223,PLACE:tunis,residence,residence,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02223,PLACE:paris,birthplace,birthplace,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02224,PLACE:tunis,residence,residence,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02224,PLACE:conslanline,birthplace,birthplace,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02225,PLACE:tunis,residence,residence,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02225,PLACE:soccia,birthplace,birthplace,1,person_entry,resolved,353,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f377.item
L1912-02226,L1912-02465,residence,residence,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02226,L1912-02465,birthplace,birthplace,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02227,L1912-02465,residence,residence,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02227,L1912-02465,birthplace,birthplace,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02228,PLACE:tunis,residence,residence,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02228,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02229,L1912-02465,residence,residence,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02229,L1912-02465,birthplace,birthplace,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02233,PLACE:tunis,residence,residence,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02233,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02248,PLACE:tunis,residence,residence,1,person_entry,resolved,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02248,PLACE:paris,birthplace,birthplace,1,person_entry,resolved,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02250,PLACE:tunis,residence,residence,1,person_entry,resolved,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02253,L1912-01826,residence,residence,1,person_entry,resolved,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02254,L1912-01826,residence,residence,1,person_entry,resolved,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02255,L1912-01826,residence,residence,1,person_entry,resolved,357,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f381.item
L1912-02255,L1912-01826,birthplace,birthplace,1,person_entry,resolved,357,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f381.item
L1912-02257,PLACE:tunis,residence,residence,1,person_entry,resolved,357,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f381.item
L1912-02257,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,357,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f381.item
L1912-02259,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02259,PLACE:festieux,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02260,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02260,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02261,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02261,PLACE:puy,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02262,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02265,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02265,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02266,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02266,PLACE:troina,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02267,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02267,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02268,PLACE:termini,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02269,PLACE:tunis,residence,residence,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02269,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02270,PLACE:ajaccio,birthplace,birthplace,1,person_entry,resolved,359,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f383.item
L1912-02271,L1912-01489,residence,residence,1,person_entry,resolved,359,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f383.item
L1912-02271,PLACE:bex,birthplace,birthplace,1,person_entry,resolved,359,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f383.item
L1912-02272,PLACE:tunis,residence,residence,1,person_entry,resolved,359,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f383.item
L1912-02273,PLACE:tunis,residence,residence,1,person_entry,resolved,359,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f383.item
L1912-02273,PLACE:alger,birthplace,birthplace,1,person_entry,resolved,359,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f383.item
L1912-02274,PLACE:cuen,birthplace,birthplace,1,person_entry,resolved,359,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f383.item
L1912-02275,PLACE:tunis,residence,residence,1,person_entry,resolved,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02275,PLACE:ni en,birthplace,birthplace,1,person_entry,resolved,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02277,PLACE:tunis,residence,residence,1,person_entry,resolved,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02277,PLACE:limouziniere,birthplace,birthplace,1,person_entry,resolved,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02283,L1912-01826,residence,residence,1,person_entry,resolved,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02283,PLACE:pise,birthplace,birthplace,1,person_entry,resolved,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02284,PLACE:piso,birthplace,birthplace,1,person_entry,resolved,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02285,L1912-02465,residence,residence,1,person_entry,resolved,361,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f385.item
L1912-02286,L1912-02465,residence,residence,1,person_entry,resolved,361,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f385.item
L1912-02286,PLACE:palma de majorque,birthplace,birthplace,1,person_entry,resolved,361,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f385.item
L1912-02287,PLACE:tunis,residence,residence,1,person_entry,resolved,361,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f385.item
L1912-02287,PLACE:alger,birthplace,birthplace,1,person_entry,resolved,361,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f385.item
L1912-02288,PLACE:thann,birthplace,birthplace,1,person_entry,resolved,361,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f385.item
L1912-02289,PLACE:bizerte,residence,residence,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02289,PLACE:alger,birthplace,birthplace,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02291,PLACE:tunis,residence,residence,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02291,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02292,PLACE:tunis,residence,residence,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02292,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02294,L1912-02459,residence,residence,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02295,L1912-00526,residence,residence,1,person_entry,resolved,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02297,PLACE:tunis,residence,residence,1,person_entry,resolved,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02297,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02299,PLACE:tunis,residence,residence,1,person_entry,resolved,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02299,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02301,PLACE:tunis,residence,residence,1,person_entry,resolved,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02301,PLACE:brizambourg,birthplace,birthplace,1,person_entry,resolved,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02311,PLACE:tunis,residence,residence,1,person_entry,resolved,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02311,PLACE:metz,birthplace,birthplace,1,person_entry,resolved,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02313,L1912-01207,residence,residence,1,person_entry,resolved,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02320,PLACE:tunis,residence,residence,1,person_entry,resolved,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02321,PLACE:tunis,residence,residence,1,person_entry,resolved,365,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f389.item
L1912-02323,PLACE:tunis,residence,residence,1,person_entry,resolved,365,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f389.item
L1912-02323,PLACE:paris,birthplace,birthplace,1,person_entry,resolved,365,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f389.item
L1912-02324,PLACE:tunis,residence,residence,1,person_entry,resolved,365,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f389.item
L1912-02324,PLACE:gradignan,birthplace,birthplace,1,person_entry,resolved,365,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f389.item
L1912-02329,PLACE:tunis,residence,residence,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02329,PLACE:cagliari,birthplace,birthplace,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02330,L1912-01826,residence,residence,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02330,L1912-01826,birthplace,birthplace,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02332,PLACE:tunis,residence,residence,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02332,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02333,L1912-01672,residence,residence,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02333,L1912-01672,birthplace,birthplace,1,person_entry,resolved,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02336,L1912-02465,residence,residence,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02336,PLACE:palerme,birthplace,birthplace,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02337,L1912-02465,residence,residence,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02337,L1912-02465,birthplace,birthplace,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02338,PLACE:tunis,residence,residence,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02338,PLACE:lezay,birthplace,birthplace,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02339,PLACE:tunis,residence,residence,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02339,PLACE:brest,birthplace,birthplace,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02340,PLACE:saint denis,birthplace,birthplace,1,person_entry,resolved,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02387,PLACE:tunis,residence,residence,1,person_entry,resolved,372,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item
L1912-02387,PLACE:saint martin de la cluze,birthplace,birthplace,1,person_entry,resolved,372,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item
L1912-02389,PLACE:tunis,residence,residence,1,person_entry,resolved,372,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item
L1912-02389,PLACE:montelan,birthplace,birthplace,1,person_entry,resolved,372,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item
L1912-02390,PLACE:beja,residence,residence,1,person_entry,resolved,372,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item
L1912-02390,PLACE:mans,birthplace,birthplace,1,person_entry,resolved,372,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item
L1912-02391,PLACE:tunis,residence,residence,1,person_entry,resolved,372,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item
L1912-02392,PLACE:tunis,residence,residence,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02392,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02393,PLACE:tunis,residence,residence,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02393,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02394,PLACE:tunis,residence,residence,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02394,PLACE:sainl maximin,birthplace,birthplace,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02400,PLACE:tunis,residence,residence,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02400,PLACE:tunis,birthplace,birthplace,1,person_entry,resolved,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item
L1912-02446,PLACE:tunis,residence,residence,1,person_entry,resolved,381,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f405.item
L1912-02446,PLACE:allingos,birthplace,birthplace,1,person_entry,resolved,381,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f405.item
L1912-02447,PLACE:marseille,birthplace,birthplace,1,person_entry,resolved,381,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f405.item
L1912-02454,PLACE:tunis,residence,residence,1,person_entry,resolved,381,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f405.item
L1912-02455,PLACE:soti crezancy,birthplace,birthplace,1,person_entry,resolved,381,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f405.item
L1912-02456,L1912-01146,residence,residence,1,person_entry,resolved,382,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f406.item
L1912-02463,PLACE:tunis,residence,residence,1,person_entry,resolved,383,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f407.item
L1912-02463,PLACE:paris,birthplace,birthplace,1,person_entry,resolved,383,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f407.item
L1912-02464,PLACE:tunis,residence,residence,1,person_entry,resolved,383,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f407.item
