mention_id,source_entry_id,source_entry_type,name_raw,name_key,role,person_entry_id,resolution,n_candidates,page,page_url,evidence
M000643,L1912-02401,organisation,Griscelli,GRISCELLI,member,,unmatched,0,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item,"Angeli, Ar- dl noux, Balouzat, Capet, Cheval, Clavé, s( Deinoutier, Frayssinel, Griscelli, Royat, O Vargues, membres"
M000644,L1912-02401,organisation,Royat,ROYAT,member,,unmatched,0,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item,"Angeli, Ar- dl noux, Balouzat, Capet, Cheval, Clavé, s( Deinoutier, Frayssinel, Griscelli, Royat, O Vargues, membres"
M000645,L1912-02401,organisation,O Vargues,O VARGUES,member,,unmatched,0,373,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f397.item,"Angeli, Ar- dl noux, Balouzat, Capet, Cheval, Clavé, s( Deinoutier, Frayssinel, Griscelli, Royat, O Vargues, membres"
M000646,L1912-02402,organisation,Blondel,BLONDEL,president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Ane. prés.: Blondel, Tussac, Durel Auguste, Durel Alphonse, Philippeau"
M000647,L1912-02402,organisation,Tussac,TUSSAC,president,L1912-02612,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Ane. prés.: Blondel, Tussac, Durel Auguste, Durel Alphonse, Philippeau"
M000648,L1912-02402,organisation,Durel Auguste,DUREL AUGUSTE,president,,ambiguous,3,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Ane. prés.: Blondel, Tussac, Durel Auguste, Durel Alphonse, Philippeau"
M000649,L1912-02402,organisation,Durel Alphonse,DUREL ALPHONSE,president,,ambiguous,3,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Ane. prés.: Blondel, Tussac, Durel Auguste, Durel Alphonse, Philippeau"
M000650,L1912-02402,organisation,Philippeau,PHILIPPEAU,president,L1912-02050,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Ane. prés.: Blondel, Tussac, Durel Auguste, Durel Alphonse, Philippeau"
M000651,L1912-02402,organisation,Porterie,PORTERIE,president,L1912-02096,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"BUREAU : MM. Porterie, prés."
M000652,L1912-02402,organisation,Tanguy,TANGUY,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Tanguy et Andriny, v.-prés."
M000653,L1912-02402,organisation,Andriny,ANDRINY,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Tanguy et Andriny, v.-prés."
M000654,L1912-02402,organisation,Barraquô,BARRAQUO,secretary,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Barraquô, secr."
M000655,L1912-02402,organisation,Marignano,MARIGNANO,deputy_secretary,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Marignano, secr. adj."
M000656,L1912-02402,organisation,Barlherote,BARLHEROTE,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Barlherote, Gérard, Passez et Rombi, membres."
M000657,L1912-02402,organisation,Gérard,GERARD,member,,ambiguous,2,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Barlherote, Gérard, Passez et Rombi, membres."
M000658,L1912-02402,organisation,Passez,PASSEZ,member,L1912-01997,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Barlherote, Gérard, Passez et Rombi, membres."
M000659,L1912-02402,organisation,Rombi,ROMBI,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Barlherote, Gérard, Passez et Rombi, membres."
M000660,L1912-02404,organisation,Destenave,DESTENAVE,president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"MM. le colonel Destenave, prés."
M000661,L1912-02404,organisation,Manigold,MANIGOLD,secretary_general,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Manigold, secr. gén"
M000662,L1912-02404,organisation,Carton,CARTON,director,L1912-00529,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,Directeur du Bull. de la Société : Dr Carton.
M000663,L1912-02405,organisation,Georges,GEORGES,president,L1912-01252,resolved_fuzzy,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"BUREAU : MM. Georges, prés."
M000664,L1912-02405,organisation,Defrance,DEFRANCE,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Defrance, v.-prés."
M000665,L1912-02405,organisation,Rouppert,ROUPPERT,secretary,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Rouppert, secr."
M000666,L1912-02405,organisation,Vallade,VALLADE,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Vallade, Gouttry, Malet, Bertin, membres."
M000667,L1912-02405,organisation,Gouttry,GOUTTRY,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Vallade, Gouttry, Malet, Bertin, membres."
M000668,L1912-02405,organisation,Malet,MALET,member,L1912-01681,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Vallade, Gouttry, Malet, Bertin, membres."
M000669,L1912-02405,organisation,Bertin,BERTIN,member,,ambiguous,2,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Vallade, Gouttry, Malet, Bertin, membres."
M000670,L1912-02406,organisation,Resserrer,RESSERRER,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Société des Alsaciens et Lorrains en Tunisie, Tunis. 1889. BUT : Resserrer les liens qui unissent dans un même sentiment de fraternité et d'amour pour la France tous les enfants de"
M000671,L1912-02406,organisation,Michaux,MICHAUX,president,,ambiguous,2,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"MM. Michaux, prés."
M000672,L1912-02406,organisation,Lepage,LEPAGE,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Lepage et Grùndler, v.-prés."
M000673,L1912-02406,organisation,Grùndler,GRUNDLER,vice_president,L1912-01315,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Lepage et Grùndler, v.-prés."
M000674,L1912-02406,organisation,Weber,WEBER,secretary,L1912-02686,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Weber, secr."
M000675,L1912-02406,organisation,Schoull,SCHOULL,president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Ane. prés.: M. le D' Schoull (président honoraire), qui a quitté ses fonctions en 1907. OEUVRES : Placement de nombreux compatriotes"
M000676,L1912-02406,organisation,Placement,PLACEMENT,president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Ane. prés.: M. le D' Schoull (président honoraire), qui a quitté ses fonctions en 1907. OEUVRES : Placement de nombreux compatriotes"
M000677,L1912-02407,organisation,Carthage,CARTHAGE,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Tunis, 2, av. de Carthage. 70 membres"
M000678,L1912-02407,organisation,Boyé,BOYE,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"le capitaine Boyé et Esprangle,v.-prés."
M000679,L1912-02407,organisation,Esprangle,ESPRANGLE,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"le capitaine Boyé et Esprangle,v.-prés."
M000680,L1912-02407,organisation,Plouchart,PLOUCHART,secretary,L1912-02075,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Plouchart, secr."
M000681,L1912-02407,organisation,Monnier,MONNIER,deputy_secretary,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Monnier, secr. adj."
M000682,L1912-02407,organisation,Bonrepaux,BONREPAUX,assessor,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Bonrepaux et Truelle, assesseurs"
M000683,L1912-02407,organisation,Truelle,TRUELLE,assessor,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Bonrepaux et Truelle, assesseurs"
M000684,L1912-02407,organisation,Fleury,FLEURY,president,L1912-01171,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,Ane. prés. : M. le capitaine Fleury.
M000685,L1912-02409,organisation,Resserrer,RESSERRER,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Société des Anciens Elèves des Ecoles nationales d'Arts et Métiers (Groupe de Tunisie), Tunis. 30 membres. 1892. BUT : Resserrer le plus possible les liens de bonne camaraderie acq"
M000686,L1912-02409,organisation,Patriarche,PATRIARCHE,president,L1912-02003,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"BUREAU : MM. Patriarche, prés."
M000687,L1912-02409,organisation,Stoll,STOLL,vice_president,L1912-02479,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Gé- . rard et Stoll, v.-prés."
M000688,L1912-02409,organisation,Barbarin,BARBARIN,president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,Ane. prés'.: MM. Barbarin et Sub
M000689,L1912-02409,organisation,Sub,SUB,president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,Ane. prés'.: MM. Barbarin et Sub
M000690,L1912-02410,organisation,Seconder,SECONDER,member,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,BUT : Seconder le développement des progrès de l'élevage de la volaille en Tunisie. 150 membres
M000691,L1912-02410,organisation,Labbé,LABBE,president,L1912-01557,resolved,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"Labbé, prés."
M000692,L1912-02410,organisation,Fontbrune,FONTBRUNE,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"de Fontbrune et Monrozier, v.-prés."
M000693,L1912-02410,organisation,Monrozier,MONROZIER,vice_president,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"de Fontbrune et Monrozier, v.-prés."
M000694,L1912-02410,organisation,Duprez,DUPREZ,councillor,L1912-00977,resolved_fuzzy,1,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"M"""" Duprez et Monrozier et MM. Richard, Dumont, Courehet et Hafsid, conseillers"
M000695,L1912-02410,organisation,Monrozier,MONROZIER,councillor,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"M"""" Duprez et Monrozier et MM. Richard, Dumont, Courehet et Hafsid, conseillers"
M000696,L1912-02410,organisation,Richard,RICHARD,councillor,,ambiguous,5,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"M"""" Duprez et Monrozier et MM. Richard, Dumont, Courehet et Hafsid, conseillers"
M000697,L1912-02410,organisation,Dumont,DUMONT,councillor,,ambiguous,2,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"M"""" Duprez et Monrozier et MM. Richard, Dumont, Courehet et Hafsid, conseillers"
M000698,L1912-02410,organisation,Courehet,COUREHET,councillor,,unmatched,0,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"M"""" Duprez et Monrozier et MM. Richard, Dumont, Courehet et Hafsid, conseillers"
M000699,L1912-02410,organisation,Hafsid,HAFSID,councillor,,ambiguous_fuzzy,2,374,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f398.item,"M"""" Duprez et Monrozier et MM. Richard, Dumont, Courehet et Hafsid, conseillers"
M000700,L1912-02412,organisation,Lalliermonet,LALLIERMONET,president,L1912-01577,resolved,1,375,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f399.item,"MM. Lalliermonet, prés."
M000701,L1912-02412,organisation,Vallette,VALLETTE,vice_president,L1912-02638,resolved_fuzzy,1,375,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f399.item,"Vallette, chef i de bat. comm. le 12"" bat. 4err. de zoua- i ves, v.-prés."
M000702,L1912-02412,organisation,Poulain,POULAIN,secretary,,unmatched,0,375,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f399.item,"Poulain, secrétaire"
M000703,L1912-02412,organisation,Bais,BAIS,deputy_secretary,,unmatched,0,375,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f399.item,"Bais- 1 sat, secr. adj."
M000704,L1912-02412,organisation,Bes,BES,commissioner,,unmatched,0,375,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f399.item,"Bes- 1 son, Petit Régis, commissaires."
M000705,L1912-02412,organisation,Petit Régis,PETIT REGIS,commissioner,L1912-02038,resolved,1,375,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f399.item,"Bes- 1 son, Petit Régis, commissaires."
M000706,L1912-02413,organisation,Florian Ducurtil,FLORIAN DUCURTIL,president,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"BUREAU :MM. Florian Ducurtil, prés."
M000707,L1912-02413,organisation,Julien Martin,JULIEN MARTIN,vice_president,L1912-01481,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Julien Martin et Achille Raffin, v.-prés."
M000708,L1912-02413,organisation,Achille Raffin,ACHILLE RAFFIN,vice_president,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Julien Martin et Achille Raffin, v.-prés."
M000709,L1912-02413,organisation,Jacques,JACQUES,secretary,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Jacques, secr."
M000710,L1912-02413,organisation,Ben Sadok,BEN SADOK,councillor,L1912-02230,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Cheikh Ben Sadok et Blanc, conseillers"
M000711,L1912-02413,organisation,Blanc,BLANC,councillor,,ambiguous,2,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Cheikh Ben Sadok et Blanc, conseillers"
M000712,L1912-02414,organisation,Bouby,BOUBY,president,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"BUREAU: MM. Bouby, prés."
M000713,L1912-02414,organisation,Mazet,MAZET,vice_president,,ambiguous,2,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Mazet, v.-prés."
M000714,L1912-02414,organisation,Meyval,MEYVAL,secretary,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Meyval, secr."
M000715,L1912-02415,organisation,Randon,RANDON,president,L1912-02139,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"BUREAU : MM. Randon, prés."
M000716,L1912-02415,organisation,Baille,BAILLE,vice_president,L1912-00217,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Baille et Barthélémy, v.- prés."
M000717,L1912-02415,organisation,Barthélémy,BARTHELEMY,vice_president,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Baille et Barthélémy, v.- prés."
M000718,L1912-02415,organisation,Gués,GUES,secretary,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Gués, secr."
M000719,L1912-02415,organisation,Maurin,MAURIN,deputy_secretary,L1912-01728,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Maurin, secr. adj."
M000720,L1912-02415,organisation,Daniel,DANIEL,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Daniel, Junaud, Figuière, Rainaud, Dufour (père) et P. Faure, commissaires"
M000721,L1912-02415,organisation,Junaud,JUNAUD,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Daniel, Junaud, Figuière, Rainaud, Dufour (père) et P. Faure, commissaires"
M000722,L1912-02415,organisation,Figuière,FIGUIERE,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Daniel, Junaud, Figuière, Rainaud, Dufour (père) et P. Faure, commissaires"
M000723,L1912-02415,organisation,Rainaud,RAINAUD,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Daniel, Junaud, Figuière, Rainaud, Dufour (père) et P. Faure, commissaires"
M000724,L1912-02415,organisation,Dufour,DUFOUR,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Daniel, Junaud, Figuière, Rainaud, Dufour (père) et P. Faure, commissaires"
M000725,L1912-02415,organisation,P Faure,P FAURE,commissioner,L1912-01124,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Daniel, Junaud, Figuière, Rainaud, Dufour (père) et P. Faure, commissaires"
M000726,L1912-02415,organisation,Bouix,BOUIX,president,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Ane. prés., M. Bouix."
M000727,L1912-02416,organisation,Comme,COMME,president,,ambiguous_fuzzy,3,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Comme r«Union Commerciale», elle est due à l'initiative de M. A. Zaouche, qui est aussi son président"
M000728,L1912-02417,organisation,Delmas,DELMAS,president,,ambiguous,2,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"affiliée à l'Union des Sociétés de tir de France sous le n"" 2695 et à l'Union des Sociétés de gymnastique de France sons le n- 1999. BUREAU: MM.,Delmas,prem. prés."
M000729,L1912-02417,organisation,Vuillaume,VUILLAUME,president,L1912-02678,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Vuillaume, second prés."
M000730,L1912-02417,organisation,Curel,CUREL,vice_president,,ambiguous_fuzzy,3,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Curel, pr. v.-prés."
M000731,L1912-02417,organisation,Vie,VIE,vice_president,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Vie, sec. v.-prés."
M000732,L1912-02417,organisation,Geronimi,GERONIMI,secretary,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Geronimi, secr."
M000733,L1912-02417,organisation,Luciaiii,LUCIAIII,deputy_secretary,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Luciaiii, secr. adj."
M000734,L1912-02418,organisation,Foulquier,FOULQUIER,president,L1912-01189,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"MM. le D' Foulquier, prés."
M000735,L1912-02418,organisation,Laballe,LABALLE,secretary,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Laballe, secr."
M000736,L1912-02418,organisation,Dumas,DUMAS,commissioner,L1912-00969,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000737,L1912-02418,organisation,Debar,DEBAR,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000738,L1912-02418,organisation,Bailleul,BAILLEUL,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000739,L1912-02418,organisation,Anouilh,ANOUILH,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000740,L1912-02418,organisation,Franchebois,FRANCHEBOIS,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000741,L1912-02418,organisation,Naud,NAUD,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000742,L1912-02418,organisation,Tuzel-S'- Paul,TUZEL S PAUL,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000743,L1912-02418,organisation,Marchet,MARCHET,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000744,L1912-02418,organisation,Vial,VIAL,commissioner,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Dumas, Debar, Bailleul, Anouilh, Franchebois, Naud, Tuzel-S'- Paul, Marchet, Vial, commiss"
M000745,L1912-02419,organisation,F Gallini,F GALLINI,president,L1912-01216,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"BUREAU : MM. F. Gallini, prés."
M000746,L1912-02419,organisation,Garot,GAROT,vice_president,L1912-01232,resolved,1,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Garot el Basmaison, v.-prés."
M000747,L1912-02419,organisation,Bizet,BIZET,secretary,,unmatched,0,376,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f400.item,"Bizet, secr"
