entry_id,surname,forenames,positionality,position_detail,position_basis,confidence,birth_context,community,evidence,birth_year,settled_tunisia_year,occupation_primary,n_decorations,has_legion_honneur,has_nichan_iftikhar,n_chars,n_portraits
L1912-02480,STRESINO,Aureliû,unknown,unknown,,,tunisia,unknown,birth_tunisia,1879,,medicine_health,0,0,0,213,0
L1912-02481,STRESINO,Charles-Pascal,colonist,colony_born_colonist,institutional,high,tunisia,european_italian,birth_tunisia;italian_institution,1843,,medicine_health,2,0,1,659,0
L1912-02482,STUREL,François,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1886,,press_letters_arts,0,0,0,435,0
L1912-02483,SUCH,Antonin,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1874,1901,medicine_health,0,0,0,236,0
L1912-02485,SURDON,Rômi-Elie,colonist,metropolitan_colonist,institutional,high,europe,european_french,birth_france;islamic_school,1868,1887,,2,0,1,769,0
L1912-02487,SUSINI,Jean-Paul,colonist,colonist_unspecified,reserved_post,medium,unrecorded,unknown,french_reserved_post,1852,1883,justice_law,2,0,1,350,0
L1912-02488,SUSINI,Paul,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1870,,,1,0,1,299,0
L1912-02500,TABONE,Salvator,colonist,colony_born_colonist,institutional,high,tunisia,european_italian,birth_tunisia;italian_institution,1865,,industry_crafts,1,0,0,245,1
L1912-02503,TAHAR,,native,native_muslim,institutional,low,algeria,tunisian_muslim,birth_algeria;islamic_school,1842,,,2,0,1,546,0
L1912-02504,TAHAR-BEY,,native,native_muslim,institutional,medium,tunisia,tunisian_muslim,birth_tunisia;honorific;islamic_school,1875,,,1,1,0,444,0
L1912-02506,TAIEB,,unknown,unknown,,,tunisia,unknown,birth_tunisia,1863,,commerce,0,0,0,73,0
L1912-02507,TAILLARD,Eugène-Marino,native,native_muslim,institutional,low,europe,tunisian_muslim,birth_france;muslim_office,1869,,administration,2,0,0,924,1
L1912-02513,TAPIA,Sion,unknown,unknown,,,unrecorded,unknown,,1876,,,0,0,0,187,0
L1912-02518,TAUCHON,Charles,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1843,1881,administration,6,1,1,737,0
L1912-02520,TAUPERT,Alcide,unknown,unknown,,,unrecorded,unknown,,1861,1892,industry_crafts,1,0,1,193,0
L1912-02521,TAVERNE,,unknown,unknown,,,unrecorded,unknown,,,,military,0,0,0,265,0
L1912-02522,TAVOLA,Carlo,colonist,metropolitan_colonist,birthplace,high,europe,european_italian,birth_italy,1873,,medicine_health,0,0,0,139,0
L1912-02523,TAYEB,Nyssem,unknown,unknown,,,tunisia,unknown,birth_tunisia,1880,,justice_law,0,0,0,439,1
L1912-02539,TERRAILLON,Maxime-Jea.n-Margueritc-Louis,unknown,unknown,,,unrecorded,unknown,,1869,,,2,0,1,696,0
L1912-02542,TERRYN,Paul-Jean-Alberf,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1883,1909,press_letters_arts,1,0,1,358,0
L1912-02543,TERTULLIEN,,unknown,unknown,,,unrecorded,unknown,,,,diplomacy,0,0,0,247,0
L1912-02545,TESTAPERRATA VIANI,,colonist,colonist_unspecified,institutional,high,unrecorded,european_italian,italian_institution,,,military,1,0,0,1958,0
L1912-02547,TEULIÉRE,Baptiste,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1851,1882,,1,0,1,202,0
L1912-02550,THELLER,Victor-Joseph,colonist,colonist_unspecified,reserved_post,medium,unrecorded,unknown,french_reserved_post,1861,1882,administration,5,1,1,304,0
L1912-02551,THERMES,Jules-Léon-Pierre,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1863,1900,industry_crafts,1,0,1,437,0
L1912-02553,THIBAUDET,Camille,unknown,unknown,,,unrecorded,unknown,,1851,,military,1,0,1,589,2
L1912-02555,THOMAS,Ferdinand,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1855,1905,industry_crafts,3,1,1,6535,1
L1912-02556,THOMAS,Philippe,unknown,unknown,,,unrecorded,unknown,,,,engineering_architecture,3,1,0,9385,1
L1912-02558,THORRAND,François-E.,colonist,metropolitan_colonist,institutional,high,europe,european_french,birth_france;member_of:french_settler_body,1863,1891,industry_crafts,0,0,0,227,0
L1912-02562,TIBI,Samuel,unknown,unknown,,,unrecorded,unknown,,,,justice_law,0,0,0,113,0
L1912-02564,TIPHAINE,Lambert,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1859,1894,,2,1,1,405,0
L1912-02567,TIRET,Eugène,colonist,colonist_unspecified,institutional,high,unrecorded,european_italian,italian_institution,1883,,,0,0,0,301,0
L1912-02568,TIXADOR,François,unknown,unknown,,,unrecorded,unknown,,1884,,commerce,0,0,0,254,0
L1912-02569,TIXIER,Louis-Jules,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1870,1902,medicine_health,0,0,0,312,0
L1912-02571,TLILI,Mohamed,native,native_muslim,institutional,medium,unrecorded,tunisian_muslim,islamic_school,1880,,industry_crafts,1,0,1,252,0
L1912-02574,TOUCON,Jacques-Marie,colonist,colonist_unspecified,reserved_post,medium,unrecorded,unknown,french_reserved_post,1848,1904,justice_law,2,0,1,1283,1
L1912-02579,TOURNIER,Jean-Joseph,unknown,unknown,,,unrecorded,unknown,,1842,,agriculture,0,0,0,278,0
L1912-02585,TREMSAL,Paul,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1872,1898,,1,0,0,805,0
L1912-02587,TRIBAUDEAU,Jules,unknown,unknown,,,unrecorded,unknown,,1806,1904,medicine_health,1,0,1,413,0
L1912-02595,TRIDON,Henri,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1886,1892,press_letters_arts,3,0,1,593,0
L1912-02596,TRIOLO,,colonist,metropolitan_colonist,birthplace,high,europe,european_italian,birth_italy,1871,,medicine_health,0,0,0,486,0
L1912-02597,TRIONFO,César,colonist,metropolitan_colonist,institutional,high,europe,european_italian,birth_italy;italian_institution,1855,1801,commerce,2,0,1,523,3
L1912-02599,TROJANI,Jean-Simon,unknown,unknown,,,unrecorded,unknown,,1853,,military,2,0,1,648,0
L1912-02600,TROUILLET,Alexis,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1865,,medicine_health,4,1,1,710,2
L1912-02602,TULLIER,Louis-Agna.n,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1866,1892,medicine_health,2,0,1,697,0
L1912-02603,TUNIS,,native,native_jewish,institutional,medium,unrecorded,tunisian_jewish,member_of:jewish_body,,,military,0,0,0,306,0
L1912-02612,TUSSAC,Emile,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1862,,engineering_architecture,3,0,1,275,0
L1912-02615,USANNAZ-JORIS,Marcel,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1878,1902,justice_law,2,0,1,1075,1
L1912-02618,UZAN,Clément,colonist,colony_born_colonist,institutional,high,tunisia,european_italian,birth_tunisia;italian_institution,1862,,medicine_health,2,0,1,464,0
L1912-02619,UZAN,,unknown,unknown,,,tunisia,unknown,birth_tunisia,1889,,administration,0,0,0,364,0
L1912-02620,UZAN,Michel-Micaël,native,native_muslim,institutional,low,tunisia,tunisian_muslim,birth_tunisia;jewish_institution;muslim_office,1881,,engineering_architecture,1,0,1,1356,1
L1912-02621,VACHEROT,Pierre-Charles,unknown,unknown,,,unrecorded,unknown,,,1898,education_science,3,0,1,281,0
L1912-02622,VAIARELLO,Michel,colonist,metropolitan_colonist,birthplace,high,europe,european_italian,birth_italy,1846,1862,commerce,0,0,0,382,0
L1912-02623,VAISSIË,Louis-Raymond,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1866,,justice_law,1,0,0,517,1
L1912-02624,VALENSI,Albert,native,native_jewish,institutional,high,tunisia,tunisian_jewish,birth_tunisia;jewish_institution,1875,,medicine_health,1,0,1,588,0
L1912-02625,VALENSI,Alfred,unknown,unknown,,,unrecorded,unknown,,1878,,justice_law,1,0,1,1341,2
L1912-02626,VALENSI,Gabriel,unknown,unknown,,,tunisia,unknown,birth_tunisia,1845,,military,9,1,1,1031,1
L1912-02627,VALENSI,Joseph,colonist,colony_born_colonist,institutional,high,tunisia,european_italian,birth_tunisia;italian_institution,1856,,,4,0,1,2407,1
L1912-02628,VALENSI,Joseph,unknown,unknown,,,unrecorded,unknown,,,,diplomacy,3,0,1,434,1
L1912-02629,VALENSI,Moïse,unknown,unknown,,,unrecorded,unknown,,1825,1909,military,1,0,1,183,0
L1912-02630,VALENSI,Raoul,colonist,colony_born_colonist,reserved_post,medium,tunisia,unknown,birth_tunisia;french_reserved_post,1865,,justice_law,2,0,1,441,0
L1912-02631,VALENSI,Robert,unknown,unknown,,,tunisia,unknown,birth_tunisia,1884,,medicine_health,1,0,1,476,0
L1912-02632,VALENSI,Rodolphe,unknown,unknown,,,tunisia,unknown,birth_tunisia,1881,,press_letters_arts,2,0,1,932,0
L1912-02633,VALENSI,Théodore,unknown,unknown,,,tunisia,unknown,birth_tunisia,1886,,justice_law,1,0,1,795,0
L1912-02634,VALENTIN,Louis,colonist,metropolitan_colonist,birthplace,high,europe,european_other,birth_belgium,1879,1899,industry_crafts,1,0,1,1770,2
L1912-02635,VALENTINI,Jean-Baptiste,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1862,,administration,2,0,1,212,0
L1912-02636,VALÉRY-MAYET,,unknown,unknown,,,unrecorded,unknown,,,,education_science,0,0,0,510,1
L1912-02637,VALITON,Jules-Eugône,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1870,1892,administration,1,0,1,350,0
L1912-02638,VALLETTA,Joseph,colonist,metropolitan_colonist,birthplace,high,europe,european_maltese,birth_malta,1880,1907,medicine_health,0,0,0,415,0
L1912-02639,VALOIS,Jean-Francois-Henrî DE,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1879,,administration,1,0,1,409,0
L1912-02641,VANNEY,Jean-Baptiste,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1875,1899,,1,0,0,384,0
L1912-02642,VAQUIË,Paul-Louis,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1877,,justice_law,0,0,0,261,0
L1912-02643,VAQUIER,,unknown,unknown,,,unrecorded,unknown,,,,medicine_health,1,0,1,620,1
L1912-02644,VARATASSI,Alexandre,unknown,unknown,,,unrecorded,unknown,,1864,,diplomacy,2,0,0,559,0
L1912-02645,VASSEL,Marie-Joseph-Eusôbe,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1844,1888,,3,0,1,1945,2
L1912-02646,VEIGY,Paul-Emile DE,colonist,colony_born_colonist,birthplace,medium,algeria,european_french,birth_algeria,1869,,justice_law,0,0,0,199,0
L1912-02647,VENDEL,Georges,unknown,unknown,,,unrecorded,tunisian_muslim,islamic_school;merged_entry,1867,1885,industry_crafts,3,0,1,2040,0
L1912-02649,VENTRE,Joseph-Auguste,unknown,unknown,,,tunisia,unknown,birth_tunisia,1845,,,1,1,0,1959,3
L1912-02650,VERDELET,Henry,unknown,unknown,,,unrecorded,unknown,,,1903,,0,0,0,76,0
L1912-02651,VERDIER,,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1884,1900,press_letters_arts,0,0,0,390,1
L1912-02652,VERRIER,Jean-Marie-Joseph,unknown,unknown,,,unrecorded,unknown,,1865,1889,education_science,1,0,0,256,0
L1912-02654,VERSINI,Bernard,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1879,,justice_law,0,0,0,122,0
L1912-02655,VERSINI,Dominique-Séraphin,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1863,1890,justice_law,2,0,1,589,0
L1912-02657,VEYRIER,Jean-Etienne,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1855,1885,education_science,2,0,1,2190,0
L1912-02658,VIALAR,Anne - Marguerite - Adélaïde-Emilie DE,unknown,unknown,,,unrecorded,unknown,,,1797,,0,0,0,515,0
L1912-02659,VIDAL,Martial-Camille,unknown,unknown,,,unrecorded,unknown,,1868,1888,,4,0,1,596,0
L1912-02660,VIEU,Léon-Antoine-Louis,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1873,1898,education_science,3,0,1,780,0
L1912-02661,VIGIER,Jean,unknown,unknown,,,unrecorded,unknown,,1859,,,1,0,1,341,0
L1912-02663,VILLATTE,Pierre-Auguste,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1850,,justice_law,2,0,1,936,0
L1912-02664,VILLATE,Louis-Edgard,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1854,1890,military,2,0,1,2034,0
L1912-02665,VILLEJACQUES,Menilba,unknown,unknown,,,unrecorded,unknown,,,,,0,0,0,122,0
L1912-02667,VINCENSINI,Antoine,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1855,1881,administration,4,1,1,609,0
L1912-02668,VINCENT,Claude,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1871,1895,military,2,0,1,393,0
L1912-02669,VINCENT,Henri-Marie,unknown,unknown,,,unrecorded,unknown,,1857,,education_science,1,0,1,399,0
L1912-02670,VINCENTI,,colonist,colonist_unspecified,reserved_post,medium,unrecorded,unknown,french_reserved_post,,,military,3,1,0,475,1
L1912-02671,VIOLANTE,Gioacchino,unknown,unknown,,,tunisia,unknown,birth_tunisia,1866,,diplomacy,1,0,1,206,0
L1912-02672,VIQUIER,Ernest,unknown,unknown,,,tunisia,unknown,birth_tunisia,1877,1906,engineering_architecture,0,0,0,259,0
L1912-02673,VIRZI,Mineo-Paolo,colonist,metropolitan_colonist,birthplace,high,europe,european_italian,birth_italy,1855,1880,military,1,0,1,1458,1
L1912-02675,VIVONA,Nicaise,native,native_jewish_european_status,institutional,low,europe,tunisian_jewish,birth_italy;jewish_institution;livorno_jewish_note,1864,1880,industry_crafts,0,0,0,554,1
L1912-02678,VUILLAUME,Raymond,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1857,1882,education_science,4,1,1,628,0
L1912-02679,VULLIEN,Marie-André,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1881,1905,,2,0,1,1102,1
L1912-02680,WARREN,,colonist,metropolitan_colonist,institutional,high,europe,european_french,birth_france;member_of:french_settler_body,1871,1901,agriculture,1,1,0,949,0
L1912-02681,WARREN,,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1877,1899,agriculture,0,0,0,249,0
L1912-02682,WARTELLE,Eugène,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1845,1900,agriculture,1,1,0,748,2
L1912-02683,WARZÉE,Charles,unknown,unknown,,,unrecorded,unknown,,1858,1888,justice_law,1,0,0,425,0
L1912-02684,WARZÉE,Victor-Charles,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1869,1891,justice_law,1,0,1,321,0
L1912-02685,WATRIN,Ernest-Dominique,unknown,unknown,,,unrecorded,unknown,,1861,,,1,0,1,470,0
L1912-02686,WEBER,Jean-Frédéric,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1858,1896,industry_crafts,3,0,1,727,0
L1912-02687,WEISSEN-SZUMLANSKI,Wilfrid,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1882,1902,education_science,0,0,0,587,0
L1912-02688,WILLOT-BEAUCHEMIN,,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1863,1891,engineering_architecture,3,0,1,619,0
L1912-02689,WISSEMANS,Maurice-Mario-Joseph,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1855,1911,medicine_health,3,1,1,969,0
L1912-02690,WITASSE,Pierre DE,colonist,metropolitan_colonist,birthplace,high,europe,european_french,birth_france,1878,,,2,0,1,764,1
L1912-02693,YOUSSOUF-KHODJA,,unknown,unknown,,,unrecorded,unknown,,,,,0,0,0,160,0
L1912-02700,ZAKARIA,Mohsen,native,native_muslim,institutional,medium,unrecorded,tunisian_muslim,islamic_school,1876,,press_letters_arts,0,0,0,522,0
L1912-02701,ZAKARIA,Saïd,native,native_muslim,institutional,medium,tunisia,tunisian_muslim,birth_tunisia;islamic_school,1878,,,1,0,1,288,0
L1912-02704,ZAMMIT,Jean-T.,colonist,metropolitan_colonist,birthplace,high,europe,european_maltese,birth_malta,1867,,medicine_health,0,0,0,171,0
L1912-02706,ZAOUCHE,Abdelaziz,unknown,unknown,,,tunisia,unknown,birth_tunisia,1875,,agriculture,2,0,1,511,0
L1912-02707,ZAOUCHE,Abdeljelil,native,native_muslim,institutional,medium,tunisia,tunisian_muslim,birth_tunisia;member_of:muslim_body,1873,,industry_crafts,2,1,1,895,2
L1912-02708,ZAOUCHE,Abdulhamid,unknown,unknown,,,tunisia,unknown,birth_tunisia,1879,,,0,0,0,189,0
L1912-02709,ZAOUCHE,Sellam,unknown,unknown,,,tunisia,unknown,birth_tunisia,1878,,,1,0,1,491,1
L1912-02724,ZARRI,André-Baptiste,unknown,unknown,,,unrecorded,unknown,,1869,1896,military,0,0,0,188,0
L1912-02725,ZARROUK,Abou Baker,native,native_muslim,institutional,medium,tunisia,tunisian_muslim,birth_tunisia;islamic_school,1862,,,3,0,1,491,0
L1912-02740,ZUMMO,Joseph,unknown,unknown,,,unrecorded,unknown,,1869,1902,,2,0,1,1022,0
L1912-02741,ZURETTI,Louis,unknown,unknown,,,unrecorded,european_italian,italian_institution;maltese_marker;member_of:italian_body;member_of:jewish_body;member_of:maltese_body;merged_entry,,1890,engineering_architecture,9,1,1,62481,20
