entry_id,headword,sort_key,entry_type,classification_rule,segmentation_rule,page_first,page_last,view_first,view_last,n_chars,n_paragraphs,n_portraits,ocr_confidence,page_url,image_url,text
L1912-02357,SIDI-BOU-HADID,SIDIBOUHADID,place,administrative_unit,anchor_surname,370,370,394,394,154,1,0,0.9308,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f394/full/full/0/native.jpg,"SIDI-BOU-HADID (Domaine de). C. c. et caïda.t de Bizerle. Grand domaine à 14 kil. cle Bizerte, appartenant à la Société anonyme de Sidi-bou-I-ladid. D. A."
L1912-02358,SIDI-BOULBABA,SIDIBOULBABA,place,administrative_unit,anchor_surname,370,370,394,394,73,1,0,0.952,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f394/full/full/0/native.jpg,"SIDI-BOULBABA. C. c. de Gabès, caïdat de l'Arad, à 3 kil. de Gabès. D. A."
L1912-02359,SIDI-BOU-ROUIS,SIDIBOUROUIS,place,administrative_unit,anchor_surname,370,370,394,394,159,1,0,0.859,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f394/full/full/0/native.jpg,"SIDI-BOU-ROUIS. C. c. el caïdat du Kef. M (S) sur la ligne de Tunis (150 kil.) à Kalâa-Djerda (86 kil.), à 25 kil. de Gaffour et à 11 kil. du Krib. D. A. *[*-."
L1912-02360,SIDI-BOU-SAADIA,SIDIBOUSAADIA,cross_reference,see_also_only,anchor_surname,370,370,394,394,32,1,0,0.917,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f394/full/full/0/native.jpg,SIDI-BOU-SAADIA (V. Bou-Saadia.)
L1912-02361,SIDI-BOTJ-SAID,SIDIBOTJSAID,place,administrative_unit,anchor_surname,370,371,394,395,822,2,0,0.9049,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f394/full/full/0/native.jpg,"SIDI-BOTJ-SAID. C. c. de Tunis, caïdat de la banlieue. Centre indigène à 19 kil. de Tunis el à 3 kil. de La Marsa, par la route; station du tramway élec- ëiB trique de Tunis à La Marsa (T.-G.-M.). Municipalité, la ÎJ* ^. Ecole mixte. Nombreux jardins. Briqueterie à vapeur : Livingstone et Cie; Mac-Inerny, repr., 16, rue Zarkoun. Petite ville indigène qui a conservé complètement son caractère purement arabe; aucune construction européenne ne vient choquer la vue. Sidi-bou-Saïd se dresse sur un promontoire escarpé (1.30 mètres d'altitude) au-dessus de- la mer et la dominant, semblable à «une tombée de neige au flanc abrupt du rocher verdoyant». Le panorama est splendide. De ce «nid d'aigle» on a une vue superbe sur le golfe de Tunis, Tunis-laBlanche, les ruines de Carthage, La Goulette, Ma.vula-Radès, Hammam-Lif."
L1912-02362,Sidi-bou-Saïd est une station estivale très fréquentée par les riches indigènes,SIDIBOUSAID EST UNE STATION ESTIVALE TRES FREQUENTEE PAR LES RICHES INDIGENES,topic,residual,alphabetical_window,371,371,395,395,420,2,0,0.9618,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"Sidi-bou-Saïd est une station estivale très fréquentée par les riches indigènes, qui y possèdent des demeures et des jardins. Son phare, créé en 184-0, res- _ taure en 1863, a été le premier phare établi sur les côtes tunisiennes. Son foyer est à 12 mètres au-dessus du sol et sa portée est de 24 milles par temps ordinaire. Un marabout, dont le tombeau est toujours vénéré, a donné son nom à cette pittoresque localité."
L1912-02363,Sidi-bou-Saïd «Monseigneur le Bienheureux» jbou = générateur,SIDIBOUSAID MONSEIGNEUR LE BIENHEUREUX JBOU GENERATEUR,topic,residual,alphabetical_window,371,371,395,395,313,1,0,0.9473,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"Sidi-bou-Saïd «Monseigneur le Bienheureux» jbou = générateur; Saïd = Félix] vient de la légende d'après laquelle saint Louis s'étant converti à l'islamisme, l'ange Asraël l'emporta sur la colline voisine du lieu de sa mort, où il serait inhumé. Un prince français lui aurait été substitué sur la colline de Byrsa."
L1912-02364,SIDI-BOU-ZID,SIDIBOUZID,place,administrative_unit,anchor_surname,371,371,395,395,675,1,0,0.9583,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-BOU-ZID. C. c. de Gafsa, caïdat des Hamama, sur la route de Gafsa (110 kil.) à Kairouan.. Le village est situé au centre d'un vaste henchir domanial (domaine de Gamouda) de 90.000 hect., dont 3.000 hectares labourables. Un barrage construit sur l'oued Fekka sert à l'irri- ■ gation. De nombreuses plantations de cactus (15.000 hect.) servent à l'alimentation des chameaux, dont le nombre s'élève bien souvent, au moment de la récolte, à 8.000. Région spéciale pour l'élevage du mouton: Importants gisements de fer et de phosphate. Résidence du caïd des Hamama. Marché important ls dimanche. Poste de garde du Service des Domaines; entrepôt des Monopolesstation de monte."
L1912-02365,SIDI-DAOUD,SIDIDAOUD,place,administrative_unit,anchor_surname,371,371,395,395,373,1,0,0.9282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-DAOUD. C. c. de Grombalia, caïdat du Cap-Bon. Village indigène à 18 kil. du Cap-Bon, 28 kil. de Kelibia et 45 kil. de Korbous. Très importante thonaire où l'on capture annuellement de 8.000 à 10.000 thons. Nombreuses sources, mais le sol rocailleux. Vastes carrières exploitées déjà du temps des Romains. Les indigènes y fabriquent du charbon. Poste des Douanes. D. A."
L1912-02366,SIDI-EL-HANI,SIDIELHANI,place,administrative_unit,anchor_surname,371,371,395,395,331,1,0,0.9539,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-EL-HANI. C. c. et caïdat de Sousse. M. (S) sur la ligne B.-G. de Sousse (37 kil.) à Kairouan (21 kil.), à 118 kil. de Tunis. Vaste plaine dans laquelle les batteries d'artillerie de la Tunisie vont effectuer leurs tirs. Camp militaire. Pendant l'expédition, il y eut un engagement assez sérieux que rappelle un petit monument."
L1912-02367,SIDI-HAMMADA,SIDIHAMMADA,place,administrative_unit,anchor_surname,371,371,395,395,151,1,0,0.9307,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-HAMMADA. C. c. de Mactar, caïdat des Ouled-Aoun. Village indigène situé sur les lianes du djebel Serdj,. à 19 kil. de Siliana. Sources nombreuses."
L1912-02368,SIDII,SIDII,place,administrative_unit,anchor_surname,371,371,395,395,174,1,0,0.7722,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDII. C. c. et caïdat du Kef. Mine de plomb à 15 kil. d'Ebba-Ksôur; 907 hect. 50 a. Conc. du 12 août 1905. Société- des Mines du Sidii, repr. par M. Laborde, à Djebel-Reças."
L1912-02369,SIDI-MABROUK,SIDIMABROUK,place,administrative_unit,anchor_surname,371,371,395,395,216,1,0,0.941,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-MABROUK. C. c. de Tala, caïdat des Fraichiches. Mine de zinc et métaux connexes. Permis d'exploitation appartenant à la Société civile des Mines de Sidi-Mabrouk, repr. par M. Roberdet, 5, rue d'Espagne, à Tunis."
L1912-02370,SIDI-MANÇOUR,SIDIMANCOUR,place,administrative_unit,anchor_surname,371,371,395,395,120,1,0,0.9007,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,SIDI-MANÇOUR. C. c. et caïdat deGafsa. Village à 1 kil. 500 de Gafsa. Popul.: 200 hab. Grottes curieuses; eau abondante.
L1912-02371,SIDI-MANSOUR,SIDIMANSOUR,place,administrative_unit,anchor_surname,371,371,395,395,76,1,0,0.9415,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,SIDI-MANSOUR. C. c. et caïdat' de Sfax. Village à 20 kil. de Sfax. Oliviers.
L1912-02372,SIDI-MESKINE,SIDIMESKINE,place,administrative_unit,anchor_surname,371,371,395,395,278,1,0,0.9129,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-MESKINE. C. c. de Souk-el-Arba, caïdat de Djendouba. «§!, (S) sur la ligne B.-G. de Tunis (168 kil.) à Ghardimaou (22 kil.), à 12 kil. de Souk-el-Arba et à 11 kil. de Oued-Meliz. Petit groupement (10 Européens). Altitude, 158 mètres. Culture et commerce de céréales. D. A-."
L1912-02373,SIDI-NACEUR,SIDINACEUR,place,administrative_unit,anchor_surname,371,371,395,395,203,1,0,0.9502,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-NACEUR. C. c. de Béja, caïdat de Medjez-el-Bab, à 4- kil. de la station de Medjez-el-Bab et à 7 kil. du village de ce nom. Nombreux jardins d'oran- ; gers, figuiers et autres arbres fruitiers. D. A."
L1912-02374,SIDI-NACEUR-ALLAH,SIDINACEURALLAH,cross_reference,see_also_only,anchor_surname,371,371,395,395,35,1,0,0.95,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,SIDI-NACEUR-ALLAH. (V. Nasr'allah.)
L1912-02375,SIDI-NASSEUR,SIDINASSEUR,place,administrative_markers,anchor_surname,371,371,395,395,90,1,0,0.849,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-NASSEUR. Ce. de Sousse, caïdat des Souassi. Village à 3 kil. de la Smala-des-Souassi."
L1912-02376,SIDI-SAAD,SIDISAAD,place,administrative_unit,anchor_surname,371,371,395,395,196,1,0,0.9192,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-SAAD (Gare). C. c. de Kairouan, caïdat des Djelass. 48. (S) sur la ligne B.-G. de Sousse (103 kil.) à Henchir-Souatir (193 kil.), à 13 kil. de Pavillier et à 23 kil. de Hadjeb-el-Aïoun. A. P."
L1912-02377,SIDI-SAID-EL-HARATH,SIDISAIDELHARATH,place,administrative_unit,anchor_surname,371,371,395,395,260,1,0,0.9463,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-SAID-EL-HARATH. C. c. de Mactar, caïdat des Ouled-Aoun. Village à 12 kil. de Sidi-Zid, à 20 kil. de Bpu-Saadia et à 40 kil. de Pont-du-Fahs. Point où aboutit le tunnel de Bou-Tiss (6 kil.), dans lequel passe la conduite amenant les eaux du Bargqu à Tunis."
L1912-02378,SIDI-SALAH,SIDISALAH,place,administrative_unit,anchor_surname,371,371,395,395,69,1,0,0.904,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,SIDI-SALAH. C. c. et caïdat de Sfax. Village à 16 kil. de Sfax. D. A.
L1912-02379,SIDI-SALAH,SIDISALAH,place,administrative_unit,anchor_surname,371,372,395,396,938,1,0,0.9556,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f395.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f395/full/full/0/native.jpg,"SIDI-SALAH (Domaine de). C. c. de Tunis, caïdat de Zaghouan. Propriété 1 immatriculée de 353 hectares, à 3 kil. de Depienne (Smindja),. dans la région de Zaghouan, desservie par la gare cle Smindja (ligne de Tunis à Kalâa-Djerda), à 3 kil., et par la gare de Moghrane, à 5 kil. (ligne de Tunis à Zaghouan), bordée par la conduite des eaux de Zaghouan et touchant à la roule de Zaghouan à Tunis au kilomètre 42,5. Exploitation comprenant comme bâtiments une maison d'habitation, une écurie pour 25 têtes, logement de gérant, magasins, atelier de réparations, hangar. Puits, eau à 9 mètres, abondante, légèrement magnésienne; aermotor, bassin d'irrigation pour jardin, second bassin distribuant l'eau sous pression dans la ferme. Alimentation du bordj par l'eau de Zaghouan. Nature du sol : terrain argilo-calcaire, profond, tout en plateau, propre à la cul i ure des céréales, des légumineuses et à l'élevage du bétail. Propre M. Bailleau."
L1912-02380,SIDI-SALEM,SIDISALEM,place,administrative_unit,anchor_surname,372,372,396,396,84,1,0,0.954,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SIDI-SALEM. C. c. de Bizerte, caïdat de Mateur. Domaine situé à 1.0 kil. do Michaud."
L1912-02381,SIDI-TABET,SIDITABET,place,administrative_unit,anchor_surname,372,372,396,396,395,1,0,0.9165,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SIDI-TABET (Domaine cle). C. c. de Tunis, caïdat cle la banlieue. Grand domaine situé sur la route de Tunis (22 kil.) à Bizerte. Haras important. 5.300 hect., appartient aujourd'hui ù. la Société Franco-Africaine. ISO hect. de vignes et 3.600 en céréales. Elevage du mulet. Nombreux pâturages; terrains irrigués à l'aide d'une machine élévatoire par les eaux de la Medjerda. si ïf*. Ecole mixte."
L1912-02382,SIDI-ZEHILI,SIDIZEHILI,place,administrative_unit,anchor_surname,372,372,396,396,200,1,0,0.884,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SIDI-ZEHILI. C. c. du Kef, ann. el, caïdat de Teboursouk. .§>. (S) sur la ligne B.-G. de Tunis (1.20 kil.) à Ghardimaou (70 kil.), à 13 kil. de Thibaref à 34 kil. de - Teboursouk. A. P. Ï|* f%. Hôtel."
L1912-02383,SIDI-ZID,SIDIZID,topic,residual,anchor_surname,372,372,396,396,192,1,0,0.9446,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SIDI-ZID. C. c: cle Maclar, caïdal des Ouled-Aoun. Groupement indigène situé dans la plaine de l'oued El-Kebir, à 30 kil. de Pont-du-Fahs. Culture de céréales. Marché important dans la région."
L1912-02384,SIDI-ZIT,SIDIZIT,place,administrative_unit,anchor_surname,372,372,396,396,67,1,0,0.9235,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,SIDI-ZIT. C. c. el caïdat de Bizerle. Village à 8 kil. cle Bizerle.
L1912-02385,SIGNORETTY,SIGNORETTY,person,forenames_and_life_dates,anchor_surname,372,372,396,396,386,1,0,0.9434,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SIGNORETTY (Gustave), 24 août 1846, Saint-Martin-de-la-Cluze (Isère), off. du Nichan-Iftikhar, propriétaire, 23, rue du Maroc, Tunis. Avril 1883. Fondateur el co-propriétaire du «Magasin général», 22, av. de France, jusqu'au mois cle juin 1896, époque où il s'est retiré des affaires. Ancien membre de la Chambre cle Commerce de Tunis; ancien conseiller municipal de la ville cle Tunis."
L1912-02386,SILIANA,SILIANA,place,administrative_unit,anchor_surname,372,372,396,396,332,1,0,0.9824,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SILIANA. C. c. de Mactar, caïdat des. Ouled-Aoun. Centre de création récente, à 33 kil. de Mactar, appelé à devenir très important à cause de son marché, situé au milieu d'une région très fertile et qui se tient le jeudi. A. P. Station cle monte, poste de police-, débit de tabac, café, restaurant. Résidence du caïd des Ouled-Aoun."
L1912-02387,SILVE,SILVE,person,forenames_and_life_dates,anchor_surname,372,372,396,396,448,1,0,0.9478,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SILVE (Léon), 28 janv. 1871, Montelan, canton de Seyne (B.-Alpes). Ancien chef aiguilleur au Bône-Guelma, secrétaire du groupe de Tunis du Syndicat national des Travailleurs des chemins de fer de France el des colonies, directeur de «la Voix des Cheminots», route de La Soulcra, villa Marie-Louise, près de Tunis. 29' août 1900. Conférences syndicalistes. Délégué, en 1.907 et 1908. au Congrès national des Travailleurs des Chemins de 1er, à Paris."
L1912-02388,SIMIER,SIMIER,person,forenames_and_life_dates,anchor_surname,372,372,396,396,696,1,0,0.9597,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f396.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f396/full/full/0/native.jpg,"SIMIER (Joseph-Pierre), 1.9 août 1869, Le Mans (Sarllie), off. du Nichan-Iftikhar. Ancien constructeur -mécunicienéleclricien à Béja (Tunisie), actuellement en Algérie. ETUDES : Ecole supérieure indusli'ielle el commerciale du Mans; diplôme de l'Union scientifique, industrielle, agricole et vinicole cle France. Maître-ouvrier du génie cle réserve. Ancien chef d'atelier el directeur de service électrique. Membre du bureau de la Ligue cle l'Enseignement; trésorier du Comité de Défense républicaine aux colonies. TRAVAUX : Eclairage électrique du Palais cle Justice de Tunis; conduite des essais du «Bou-Korn», sous-marin pour la pêche des éponges; éclairage électrique cle la ville cle Sousse."
