node_id,label,node_type,subtype,birth_year,n_decorations,has_portrait,entry_length_chars,page,page_url
L1912-00386,BONNET (Edmond),person_with_entry,,,0,1,311,68,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f92.item
L1912-00387,BONNET (Prosper),person_with_entry,transport_maritime,1867,0,0,118,68,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f92.item
L1912-00388,BORDENET (Désiré),person_with_entry,education_science,1878,1,0,419,68,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f92.item
L1912-00389,BORDES (Jean),person_with_entry,education_science,1854,2,0,785,68,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f92.item
L1912-00401,BORGEL (Elie),person_with_entry,engineering_architecture,1880,0,0,1038,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item
L1912-00403,BORROMEI (Thomas),person_with_entry,education_science,1870,2,0,316,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item
L1912-00404,BORTINO (Jean-Baptiste),person_with_entry,,1860,1,1,289,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item
L1912-00405,BOST (Etienne-Augustin),person_with_entry,,1858,2,1,891,70,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f94.item
L1912-00406,BOTTESINI (Archimôde),person_with_entry,military,1854,4,0,502,70,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f94.item
L1912-00410,BOUBES (Joseph-André),person_with_entry,justice_law,1880,0,0,420,70,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f94.item
L1912-00411,BOUBILA (Jean-Théophile),person_with_entry,,1706,1,0,1082,70,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f94.item
L1912-00415,BOUCHET (Léopold-Marius),person_with_entry,hospitality_services,1860,2,0,989,71,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f95.item
L1912-00416,BOUDET (Raymond - Bernard - PierreLouis),person_with_entry,finance_banking,1867,2,0,738,71,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f95.item
L1912-00423,BOUHAGEB (Ahmed),person_with_entry,justice_law,1873,0,0,235,72,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f96.item
L1912-00424,BOUHAGEB (Housseïn),person_with_entry,,1872,1,0,755,72,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f96.item
L1912-00428,BOULAKIA (Joseph),person_with_entry,medicine_health,1881,0,0,154,72,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f96.item
L1912-00430,BOULLIER (Jules-Emile),person_with_entry,,1873,2,1,735,72,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f96.item
L1912-00432,BOUNIN (Edoiiard-Emile-Ph'ilibert),person_with_entry,justice_law,1859,2,0,1166,73,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f97.item
L1912-00437,BOURDOT (),person_with_entry,administration,1865,2,0,207,73,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f97.item
L1912-00441,BOURGADE (François),person_with_entry,justice_law,1806,2,0,2599,73,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f97.item
L1912-00442,BOURGEOIS (Alphonse),person_with_entry,administration,1865,1,0,1366,74,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f98.item
L1912-00443,BOURGEON (Philibert),person_with_entry,justice_law,1859,6,1,1450,74,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f98.item
L1912-00444,BOURGET (Eloi),person_with_entry,,,3,0,1139,74,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f98.item
L1912-00448,BOUSSEN (Manoubi),person_with_entry,,1867,4,0,1874,75,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f99.item
L1912-00449,BOUYAG (René),person_with_entry,,1859,2,0,116,75,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f99.item
L1912-00450,BOYER DE SAINT-GERVAIS (Jacques),person_with_entry,diplomacy,,0,1,369,75,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f99.item
L1912-00451,BOYER (Jean),person_with_entry,politics_native_admin,,0,0,162,75,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f99.item
L1912-00452,BRANDENBURG (Godefrov),person_with_entry,,1850,1,0,284,75,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f99.item
L1912-00453,BRAQUEYAHE (Jules-Pie-Louis),person_with_entry,,1865,2,1,2567,75,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f99.item
L1912-00454,BREART (Jules-Aimé),person_with_entry,military,1826,1,0,868,76,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f100.item
L1912-00455,BREFORT (Anlonin),person_with_entry,education_science,,2,0,246,76,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f100.item
L1912-00456,BREIEAN (Paul - Auguste - René),person_with_entry,,1884,0,0,346,76,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f100.item
L1912-00457,BRESSON (Henri),person_with_entry,,1838,3,0,391,76,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f100.item
L1912-00458,BRIERE (Emile),person_with_entry,diplomacy,1861,3,0,721,76,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f100.item
L1912-00460,BRIGNONE (Pierre),person_with_entry,,1852,2,1,946,77,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f101.item
L1912-00461,BRISSE (Joseph-Ernest),person_with_entry,military,1854,2,0,1015,77,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f101.item
L1912-00462,BROC (),person_with_entry,medicine_health,,0,0,181,77,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f101.item
L1912-00463,BROIDO (),person_with_entry,medicine_health,1868,0,0,872,77,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f101.item
L1912-00465,BROUTIER DU PAVILLON (Jules-Eugène),person_with_entry,engineering_architecture,1854,3,0,529,77,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f101.item
L1912-00466,BRUCH (Alfred),person_with_entry,medicine_health,1867,1,1,957,77,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f101.item
L1912-00467,BRULE (Léa),person_with_entry,,,2,0,417,78,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f102.item
L1912-00468,BRUN (Marins),person_with_entry,education_science,,0,0,184,78,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f102.item
L1912-00470,BRUSSIAU (Albert),person_with_entry,commerce,1871,0,0,794,78,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f102.item
L1912-00471,BUGEIA (Lorenzo),person_with_entry,,1858,0,0,163,78,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f102.item
L1912-00472,BUISSON (Benjamin-Paul),person_with_entry,administration,1846,3,1,2027,78,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f102.item
L1912-00473,BULLA-RËGIA (),person_with_entry,religion,,2,1,1705,79,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f103.item
L1912-00475,BURSAUX (),person_with_entry,military,1866,1,0,224,79,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f103.item
L1912-00477,BUSACCA Eugène (),person_with_entry,medicine_health,1857,0,1,980,80,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f104.item
L1912-00478,BUSUTTIL (Alphonse),person_with_entry,commerce,1866,0,1,448,80,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f104.item
L1912-00479,CABANTOUS (Jules),person_with_entry,religion,1871,2,0,1266,81,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f105.item
L1912-00481,CACHIA (P.),person_with_entry,commerce,,0,0,102,81,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f105.item
L1912-00487,CAILAR (Roger DU),person_with_entry,administration,1876,1,0,151,84,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f108.item
L1912-00488,CAILLAT (Philippe),person_with_entry,engineering_architecture,1826,2,0,1801,84,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f108.item
L1912-00489,CAILLOUX (Maurice - Marie - Bernard),person_with_entry,agriculture,1881,1,1,475,84,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f108.item
L1912-00492,CALAMIDA (François),person_with_entry,medicine_health,1875,0,0,281,86,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f110.item
L1912-00493,CALECA (N.),person_with_entry,commerce,,0,0,111,86,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f110.item
L1912-00494,CALO (Enrico),person_with_entry,medicine_health,1878,0,0,333,86,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f110.item
L1912-00495,CAMBON (Pierre-Paul),person_with_entry,justice_law,1843,1,0,1929,86,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f110.item
L1912-00496,CAMILLERI (),person_with_entry,,1858,2,0,166,86,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f110.item
L1912-00497,CAMILLERI (Sauveur),person_with_entry,military,1864,0,1,821,86,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f110.item
L1912-00501,CAMPENON (Jean-Bapliste-MarieEdouard),person_with_entry,military,1819,0,0,735,86,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f110.item
L1912-00502,CAMUSSI (Henri),person_with_entry,administration,1864,2,0,681,87,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f111.item
L1912-00503,CANAL (Albert),person_with_entry,,1874,1,1,899,87,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f111.item
L1912-00504,CANAL (Joseph-Afarie-Ange),person_with_entry,military,,3,1,1970,87,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f111.item
L1912-00505,CANAVAGGIO (Antoine),person_with_entry,education_science,1868,1,0,297,87,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f111.item
L1912-00506,CANI (),person_with_entry,,,0,0,587,87,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f111.item
L1912-00507,CANTON (Albert),person_with_entry,,1875,2,0,454,87,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f111.item
L1912-00511,CAPDEVILLE (Xavier - Jean - MarieCharles),person_with_entry,administration,1873,0,0,725,89,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f113.item
L1912-00512,CAPRIATA (Victor-François),person_with_entry,military,1864,2,1,688,89,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f113.item
L1912-00515,CARBONIÈRE (Jean - Henry),person_with_entry,,1865,2,0,751,89,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f113.item
L1912-00516,CARCASONNE (Alphonse-Sylvain),person_with_entry,,1863,3,0,673,89,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f113.item
L1912-00517,CARDALIAGUET (Félix-Joseph-Alarie),person_with_entry,,,3,0,336,89,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f113.item
L1912-00518,CARDOSO (David),person_with_entry,justice_law,1852,0,1,629,89,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f113.item
L1912-00519,CARDOSO (Alaurizio),person_with_entry,medicine_health,1877,2,0,707,90,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f114.item
L1912-00520,CARME JANE DE PIERREDON (DE),person_with_entry,military,,1,0,911,90,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f114.item
L1912-00521,CARNIÈRES (Victor DE),person_with_entry,agriculture,1849,1,1,464,90,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f114.item
L1912-00524,CARRIER (Charles),person_with_entry,agriculture,1872,1,0,486,91,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f115.item
L1912-00529,CARTON (Louis),person_with_entry,medicine_health,1861,4,1,1543,96,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f120.item
L1912-00531,CASELLA (Francesco),person_with_entry,commerce,1849,0,0,310,97,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f121.item
L1912-00533,CASSAR (Jean),person_with_entry,politics_native_admin,1861,1,0,751,97,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f121.item
L1912-00534,CASSUTO (Emile),person_with_entry,medicine_health,1875,2,0,1403,97,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f121.item
L1912-00535,CASTRO (Empédocle DE),person_with_entry,commerce,1862,0,0,162,97,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f121.item
L1912-00536,CATTAN (Albert-Daniel),person_with_entry,medicine_health,1875,1,1,1861,97,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f121.item
L1912-00537,CATTAN (Darius-David),person_with_entry,commerce,1606,1,0,468,98,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f122.item
L1912-00538,CATTAN (Isaac),person_with_entry,justice_law,1877,3,1,3056,98,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f122.item
L1912-00539,CATTAN (Victor),person_with_entry,justice_law,1870,4,0,394,98,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f122.item
L1912-00540,CAVALIN (Ernest-Jean-Marie),person_with_entry,medicine_health,1851,4,0,1142,99,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f123.item
L1912-00542,CAZÈS (David-Albert-Louis),person_with_entry,,1850,3,1,720,99,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f123.item
L1912-00555,Cercle Républicain (Grand),person_with_entry,justice_law,1905,0,0,219,100,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f124.item
L1912-00561,CES (),person_with_entry,administration,,2,0,285,101,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f125.item
L1912-00562,CEZERAC (Joseph),person_with_entry,education_science,1879,0,0,154,101,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f125.item
L1912-00565,CHABERT (Pierre),person_with_entry,medicine_health,1842,4,0,699,101,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f125.item
L1912-00570,CHAFFANJON (Philibert),person_with_entry,,1860,2,1,1594,101,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f125.item
L1912-00572,CHAILLEY (Raoul),person_with_entry,justice_law,1874,0,0,391,102,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f126.item
L1912-00573,CHAIX (Xavier),person_with_entry,administration,1879,0,0,366,102,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f126.item
L1912-00574,CHALAVOUX (Louis),person_with_entry,industry_crafts,1876,1,1,189,102,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f126.item
L1912-00575,CHALOM (Jacques),person_with_entry,justice_law,1878,1,0,691,102,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f126.item
L1912-00576,CHAMBONCEL (Edmond-Bruno),person_with_entry,,1869,3,0,591,102,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f126.item
L1912-00586,CHAMPAVER (François-Marie-Gustave),person_with_entry,education_science,1867,3,0,1064,105,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f129.item
L1912-00592,CHAPELIÉ (Alfred),person_with_entry,politics_native_admin,1828,0,0,2293,106,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f130.item
L1912-00595,CHARDAVOINE (R'ené-Alcide),person_with_entry,,1862,1,1,365,107,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f131.item
L1912-00596,CHARLËTY (Sébastien),person_with_entry,military,1867,3,1,1155,107,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f131.item
L1912-00599,CHARRIERE (Pierre - Charles - Alexandre LADREYT DE LA),person_with_entry,press_letters_arts,1882,1,0,572,108,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f132.item
L1912-00600,CHASSAGNY • (Antoine - Amédée - Bernard),person_with_entry,education_science,1869,2,0,298,108,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f132.item
L1912-00603,CHASSENERIE (Jean),person_with_entry,administration,1881,0,0,553,109,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f133.item
L1912-00605,CHASTANG (Camille-Victor),person_with_entry,engineering_architecture,1861,2,0,1064,109,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f133.item
L1912-00606,CHAUFFIN (Léon),person_with_entry,administration,1875,1,0,516,109,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f133.item
L1912-00608,CHAVIGNY (André-Charles DE),person_with_entry,administration,1874,4,0,1303,110,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f134.item
L1912-00618,CHEMAMA (Vila-Sauveur),person_with_entry,justice_law,1877,1,0,221,111,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f135.item
L1912-00619,CHEMILA (Ra.hmim),person_with_entry,military,1840,1,0,392,111,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f135.item
L1912-00621,CHEMLA (Ange),person_with_entry,,1871,0,0,282,112,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f136.item
L1912-00623,CHENAY (Louis),person_with_entry,,1849,2,1,452,112,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f136.item
L1912-00632,CHERIF (Tahar),person_with_entry,,1860,1,0,184,113,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f137.item
L1912-00633,CHERVIN (Pierre),person_with_entry,,1873,3,1,428,113,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f137.item
L1912-00634,CHESNE DE BELLECOURT (),person_with_entry,military,,0,0,122,114,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f138.item
L1912-00636,CHEVALIER (Jacques-Cyrille),person_with_entry,military,1855,2,0,431,114,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f138.item
L1912-00637,CHEVALIER (Joseph),person_with_entry,military,1855,2,0,1181,114,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f138.item
L1912-00638,CHEYLUS (Victor-Marie),person_with_entry,engineering_architecture,1839,1,0,770,114,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f138.item
L1912-00640,CHICOLI (Tolomeo),person_with_entry,medicine_health,1866,2,0,490,114,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f138.item
L1912-00641,CHIDIAC (Naja),person_with_entry,military,1853,3,0,270,114,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f138.item
L1912-00644,CHOTARD (Georges-Henri),person_with_entry,administration,1859,0,0,183,115,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f139.item
L1912-00650,CHURCHER (Thomas-Gillard),person_with_entry,,1856,0,0,224,115,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f139.item
L1912-00652,CIRIER (Fabien),person_with_entry,justice_law,1862,2,0,1113,116,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f140.item
L1912-00653,CITTANOVA (Jacques),person_with_entry,press_letters_arts,1881,1,1,983,116,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f140.item
L1912-00654,CITTANOVA (Ugo),person_with_entry,education_science,1885,1,0,631,116,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f140.item
L1912-00655,CLEMENT (César),person_with_entry,administration,1865,0,0,103,116,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f140.item
L1912-00656,CLÉMENT (Paul-Gustave),person_with_entry,military,1851,2,1,2063,116,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f140.item
L1912-00657,CLERINO (Mn.rtm-François-Isidore),person_with_entry,administration,1874,1,0,495,117,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f141.item
L1912-00658,CLERMONT (Jean),person_with_entry,education_science,1877,3,0,751,117,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f141.item
L1912-00659,CLERMONT (Paul),person_with_entry,,1875,1,0,308,118,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f142.item
L1912-00660,CLEYET (Merle-François),person_with_entry,education_science,1869,1,0,244,118,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f142.item
L1912-00661,CLIDAT (Martial),person_with_entry,,1862,1,0,951,118,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f142.item
L1912-00665,COANET (Armand-Edmond),person_with_entry,agriculture,1877,3,0,823,119,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f143.item
L1912-00666,COEROLI (André),person_with_entry,administration,1863,0,0,236,119,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f143.item
L1912-00667,COEYTAUX (Alfred-Henri),person_with_entry,military,1856,3,0,359,119,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f143.item
L1912-00668,COHEN (Abraham),person_with_entry,,1871,0,0,93,119,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f143.item
L1912-00669,COHEN (),person_with_entry,commerce,1887,0,0,148,119,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f143.item
L1912-00670,COHEN-HADRIA (Joseph),person_with_entry,,1872,0,0,164,119,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f143.item
L1912-00671,COHEN (Jacob),person_with_entry,press_letters_arts,1872,1,1,827,119,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f143.item
L1912-00672,COHEN (Joseph),person_with_entry,education_science,1881,1,0,1775,120,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f144.item
L1912-00673,COIGNET (Jean),person_with_entry,engineering_architecture,,0,1,759,120,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f144.item
L1912-00676,COLLET (Emmanuel),person_with_entry,,1863,0,0,555,120,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f144.item
L1912-00677,COLLIN (Julien),person_with_entry,education_science,1862,4,0,1201,120,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f144.item
L1912-00678,COLLOMP (),person_with_entry,administration,1864,2,0,493,120,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f144.item
L1912-00679,COLONNA -CESARI (Jean-Paul),person_with_entry,military,1888,1,0,424,121,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f145.item
L1912-00680,COLONNA-CESARI (Sébastien),person_with_entry,diplomacy,1871,5,0,495,121,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f145.item
L1912-00681,COLRAT (Jean-Marcel-Raymond),person_with_entry,press_letters_arts,1872,4,1,1677,121,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f145.item
L1912-00682,COMBAZ (Alexandre-François),person_with_entry,military,1863,3,0,686,121,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f145.item
L1912-00683,COMBES (Barthélémy-Clément),person_with_entry,religion,1839,0,0,559,121,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f145.item
L1912-00684,COMBES (DE),person_with_entry,military,1864,2,0,236,121,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f145.item
L1912-00685,COMBET (Candide-Aimé),person_with_entry,education_science,1862,2,1,369,121,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f145.item
L1912-00694,COMITI (Paul),person_with_entry,administration,1870,1,1,3228,124,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f148.item
